freq_code,freq_label,c_resid_code,c_resid_label,unit_code,unit_label,nace_r2_code,nace_r2_label,geo_code,geo_label,time_code,time_label,value
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2022-05,2022-05,79.1
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2022-06,2022-06,53.22
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2022-07,2022-07,73.56
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2022-08,2022-08,46.29
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2022-09,2022-09,63.7
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2022-10,2022-10,52.05
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2022-11,2022-11,-3.23
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2022-12,2022-12,26.21
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2023-01,2023-01,53.57
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2023-02,2023-02,56.2
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2023-03,2023-03,17.22
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2023-04,2023-04,60.0
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2023-05,2023-05,91.4
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2023-06,2023-06,55.95
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2023-07,2023-07,66.32
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2023-08,2023-08,39.8
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2023-09,2023-09,68.25
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2023-10,2023-10,66.12
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2023-11,2023-11,13.22
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2023-12,2023-12,22.43
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2024-01,2024-01,47.43
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2024-02,2024-02,55.72
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2024-03,2024-03,31.68
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2024-04,2024-04,48.18
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2024-05,2024-05,94.3
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2024-06,2024-06,55.46
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2024-07,2024-07,66.41
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2024-08,2024-08,52.59
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2024-09,2024-09,55.2
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2024-10,2024-10,80.49
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2024-11,2024-11,40.01
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2024-12,2024-12,37.64
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2025-01,2025-01,78.95
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2025-02,2025-02,92.03
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2025-03,2025-03,51.67
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2025-04,2025-04,58.98
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2025-05,2025-05,84.64
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2025-06,2025-06,35.03
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2025-07,2025-07,69.34
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2025-08,2025-08,53.64
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2025-09,2025-09,48.82
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2025-10,2025-10,64.78
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2025-11,2025-11,15.09
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I551,Hotels and similar accommodation,MT,Malta,2025-12,2025-12,4.33
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2020-01,2020-01,360.09
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2020-02,2020-02,43.1
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2020-03,2020-03,-48.65
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2020-04,2020-04,-100.0
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2020-05,2020-05,-97.79
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2020-06,2020-06,-92.75
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2020-07,2020-07,-89.04
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2020-08,2020-08,-79.55
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2020-09,2020-09,-92.65
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2020-10,2020-10,-95.98
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2020-11,2020-11,-97.47
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2020-12,2020-12,-92.56
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2021-01,2021-01,-83.77
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2021-02,2021-02,-85.63
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2021-03,2021-03,-70.27
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2021-04,2021-04,-64.38
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2021-05,2021-05,-65.47
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2021-06,2021-06,-77.26
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2021-07,2021-07,-69.88
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2021-08,2021-08,-64.91
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2021-09,2021-09,-77.28
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2021-10,2021-10,-88.08
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2021-11,2021-11,-87.04
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2021-12,2021-12,-63.58
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2022-01,2022-01,-81.14
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2022-02,2022-02,-95.69
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2022-03,2022-03,-88.29
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2022-04,2022-04,-81.28
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2022-05,2022-05,-93.37
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2022-06,2022-06,-91.26
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2022-07,2022-07,-94.1
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2022-08,2022-08,-87.22
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2022-09,2022-09,-98.89
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2022-10,2022-10,-99.03
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2022-11,2022-11,-99.37
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2022-12,2022-12,-99.6
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-01,2023-01,-96.93
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-02,2023-02,-99.43
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-03,2023-03,-97.3
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-04,2023-04,-94.52
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-05,2023-05,-98.34
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-06,2023-06,-99.4
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-07,2023-07,-99.64
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-08,2023-08,-99.43
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-09,2023-09,-98.89
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-10,2023-10,-99.58
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-11,2023-11,-99.79
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2023-12,2023-12,-80.28
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-01,2024-01,-47.81
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-02,2024-02,-60.06
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-03,2024-03,40.54
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-04,2024-04,-55.25
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-05,2024-05,-72.65
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-06,2024-06,-88.08
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-07,2024-07,-81.57
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-08,2024-08,-71.88
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-09,2024-09,-88.64
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-10,2024-10,-89.6
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-11,2024-11,-80.72
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2024-12,2024-12,-78.27
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-01,2025-01,-52.19
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-02,2025-02,-86.78
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-03,2025-03,58.56
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-04,2025-04,-51.14
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-05,2025-05,-48.07
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-06,2025-06,-60.97
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-07,2025-07,-63.86
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-08,2025-08,-43.61
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-09,2025-09,-86.19
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-10,2025-10,-91.75
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-11,2025-11,-77.03
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552_I553,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",MT,Malta,2025-12,2025-12,-67.4
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2020-01,2020-01,360.09
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2020-02,2020-02,43.1
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2020-03,2020-03,-48.65
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2020-04,2020-04,-100.0
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2020-05,2020-05,-97.79
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2020-06,2020-06,-92.75
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2020-07,2020-07,-89.04
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2020-08,2020-08,-79.55
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2020-09,2020-09,-92.65
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2020-10,2020-10,-95.98
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2020-11,2020-11,-97.47
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2020-12,2020-12,-92.56
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2021-01,2021-01,-83.77
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2021-02,2021-02,-85.63
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2021-03,2021-03,-70.27
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2021-04,2021-04,-64.38
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2021-05,2021-05,-65.47
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2021-06,2021-06,-77.26
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2021-07,2021-07,-69.88
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2021-08,2021-08,-64.91
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2021-09,2021-09,-77.28
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2021-10,2021-10,-88.08
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2021-11,2021-11,-87.04
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2021-12,2021-12,-63.58
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2022-01,2022-01,-81.14
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2022-02,2022-02,-95.69
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2022-03,2022-03,-88.29
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2022-04,2022-04,-81.28
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2022-05,2022-05,-93.37
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2022-06,2022-06,-91.26
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2022-07,2022-07,-94.1
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2022-08,2022-08,-87.22
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2022-09,2022-09,-98.89
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2022-10,2022-10,-99.03
M,Monthly,DOM,Domestic country,PCH_SM_19,Percentage change compared to same month in 2019,I552,Holiday and other short-stay accommodation,MT,Malta,2022-11,2022-11,-99.37
