year,month,month_id,month_label,quarter,airport_passengers_international,tourism_demand_air_passengers_international,accommodation_nights_spent,unemployment_rate_percent,hicp_restaurants_hotels_index,hicp_restaurants_hotels_yoy,source_value_raw_airport,source_dataset_airport,source_airport_code_airport,source_scope_airport,source_value_raw_tourism,source_dataset_tourism,source_geo_tourism,source_scope_tourism,source_dataset_accommodation,source_geo_accommodation,source_scope_accommodation,source_dataset_labour,source_geo_labour,source_scope_labour,source_dataset_index_cpi,source_dataset_yoy_cpi,source_scope_cpi
2017,12,2017-12,2017-12,4,,,541481.0,4.1,,1.15,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending
2018,1,2018-01,2018-01,1,,,507088.0,4.166666666666667,,2.75,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending
2018,2,2018-02,2018-02,1,,,581128.0,4.366666666666667,,2.6,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending
2018,3,2018-03,2018-03,1,,,759930.0,4.433333333333334,,2.45,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending
2018,4,2018-04,2018-04,2,,,863682.0,4.2,,-0.3999999999999999,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending
2018,5,2018-05,2018-05,2,,,963605.0,4.033333333333333,,0.7499999999999999,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending
2018,6,2018-06,2018-06,2,,,978230.0,3.9,,1.35,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending
2018,7,2018-07,2018-07,3,,,1146159.0,3.766666666666667,,1.5000000000000002,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending
2018,8,2018-08,2018-08,3,,,1166568.0,3.6,,1.7000000000000002,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending
2018,9,2018-09,2018-09,3,,,982700.0,3.6666666666666665,,1.7499999999999998,,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending
